"","id","name","tweet","sent"
"18826",9137,"ShinebatB","RT @Tsengelee: Машинаа гарашаас гаргах гэж 2 цаг боллоо. Хүний машин хаагаад зогсчихоод дугаараа тавьж мэдэхгүй хаашаа гурил вэ :-(","-1"
"18827",9138,"KgGylia","@ArishaArka Да! Еще как! Как я тебя понимаю:(((","-1"
"18828",9139,"neohuitelna","Переезд перенесся на субботу. А мне нечего надеть, потому что вещи все собраны:(","-1"
"18829",9140,"copavovymawy","Вот так послушал армстронга и в фолаут захотелось поиграть((","-1"
"18830",9141,"buglanova","Вероникааааа, я не смогла прийти:(
А еще у меня денег на тф нету тебе ответить; (","-1"
"18831",9142,"shmelkova21Bad","Блин,как же на улице холодно....бррррр :((","-1"
"18832",9143,"DariaXS","@AgishevaAA количество их не изменится  :(","-1"
"18833",9144,"hojehizumazi","Чёрт! Умерла оч хорошая девушка-диджей Самара-Максимум Леся Криг. Она была лучшей :(","-1"
"18834",9145,"Kalinkina064","Спасибо Музе подняла настроение, но увы не успела прийти в школу как мне его уже испортели(","-1"
"18835",9146,"SveticFrolova","RT @KatyaBeregnova: Кажется, моя голова готовится к апокалипсису - третий день болит :(","-1"
"18836",9147,"eshvedova2012","Дождь закончился... Придется ехать теперь((( #ЯВАХУЕ","-1"
"18837",9148,"ya_ibolah","Кто-нибудь, накормите грустных африканских детей( http://t.co/zAFnR4ce82","-1"
"18838",9149,"Polinka_Little","И так мой 1000 твит.
Даже посветить не кому:(","-1"
"18839",9150,"vikusha_onelove","Сижу в больнице, жду узи, голова болит, блооо(","-1"
"18840",9151,"liperusinyla","RT @vygymajeqiko: Клиент #radiot совершенно не дружит с maximus на eeepc — не может развернуться  из трея :(","-1"
"18841",9152,"cyruvaruzome","Пытаюсь написать XML-RPC модуль для Яндекс.Блоги. За основу взял этот пример сообщения (","-1"
"18842",9153,"1377715","вот и последня ниделя((( а потом армия...","-1"
"18843",9154,"666_idiot","@Do_Or_Die_xxx Откуда идешь?
Я агушу хаваю с:","-1"
"18844",9155,"kycevaqenare","Вот смотрю в жуйк, слушаю коллег и не понимаю, откуда берётся ещё пара часов в день на игрушки... %(","-1"
"18845",9156,"13xforever","Что-то все планы на день расстроились. А ведь мне привезли новую клаву :( Это всё месть понедельника за пятницу 13е!","-1"
"18846",9157,"PakMeiling","Я как обычно произвела говно впечатление( Мудила","-1"
"18847",9158,"nast_bar","@AizaDolmatova дорогие наверное оч(((( так ходела бы их получить.черные понра","-1"
"18848",9160,"Olejka14","Снега хрен знает с кока еще переться хер знает куда(((","-1"
"18849",9161,"feya_n","У кого есть другой контакт с @ Matrosik , кроме тви? По ходу взломали её:((","-1"
"18850",9162,"Jimmi_V","@Tony_Stark_95 эй ну что за дела такие :( Выздоравливай !!!","-1"
"18851",9163,"JoeJLogesMe","В Открыточке не зачекинилась :( #пичалька","-1"
"18852",9164,"Diana__Ahm","Нужно строить планы на новый год...( но почему то ощущения праздника совсем нет","-1"
"18853",9165,"xygekotucamu","Модуль Nodehierarchy 2 с ума сошел :( Прицепляет к родительскому узлу все подряд разом...","-1"
"18854",9166,"mahubufom","ох как же мне нравится журнал молоко+ ( ах..вдох","-1"
"18855",9167,"aidai_i","У нас в холодильнике дофига вкусняшек: чудо шоколад,йогурт,мандаринки и т.д ,но из-за сволочной ангины нет аппетита,кусок в горло не лезит((","-1"
"18856",9168,"lud_sh","Жесть, 12 часов почти спала, подняться с кровати не могла, 2 пары проспала((","-1"
"18857",9169,"mayoneezu2525","(чтобы потом сделать secure off, придется","-1"
"18858",9170,"malyshka_j","@guislove фу хватит его пить! Мы с Ульяной вчера умирали как живот от него болел(","-1"
"18859",9171,"cofe_gerarda","RT @only_069: Все твиттерские, которые болеют - выздоравливайте!&lt;3
А то вас так много:(( http://t.co/996Cy14RJW","-1"
"18860",9172,"anukadib","@amechetner мне теперь интересно что ты нашел в кармане(","-1"
"18861",9173,"ferejokepog","Я ленив: настолько ленив, что позевал зряплату O_o","-1"
"18862",9174,"B0dzu","@orbital_x @alkomaar @halbienxoto а ведь совсем недавно мне говорил, что болеешь за Рубин с 10 лет(","-1"
"18863",9175,"koqaturikuvo","Что-то Жуйк фотографии принимать не хочет. :(","-1"
"18864",9176,"bogdesh","Сегодня я не готова с ними фоткаться! Ну и пох!(","-1"
"18865",9177,"muhinakatya","Вот я сова,сделать какие-нибудь дела вечером/ночью - пожалуйста,сколько угодно... Но утром,вообще ничего не охота....:((","-1"
"18866",9178,"olechka1339","Географ слегка так унизил Костромскую область,а мне обидно:(","-1"
"18867",9179,"Osa_zzz","@LolGirlRu Пойду на пенсию, тож себе такую накачаю. Почему-не сейчас?После моей работы сил на зал просто нет:-(","-1"
"18868",9180,"xronyka","С меня спали шорты. Стою, чищу зубы, пританцовываю, а шорты бах и в районе колен. Похоже, что попа решила меня покинуть в тандеме с грудью((","-1"
"18869",9181,"AlinaTsukor","копченая погода(
хер выедешь из этой Троещини","-1"
"18870",9182,"anifyvelm","RT @iralebik: чёто не понравился консольный браузер links :(","-1"
"18871",9183,"inyqipep","ах гадство, жуйк на ping не отвечает и комментарии просирает :( или jabber.ru... или мой интернет...","-1"
"18872",9184,"vezogatogivu","RT @sapykogivupy: Скажите мне что-нибудь, что заставляет работать... Пожалуйста :(","-1"
"18873",9185,"RitaOley","Я себе скоро пресс накачаю своим нескончаемым кашлем :|","-1"
"18874",9186,"rusyaaa","печально, конечно, что Нил не будет вести у нас лексику во втором семестре :(","-1"
"18875",9187,"orufyjapep","RT @qadyxeponi: сижу и жру замороженные крабовые палочки..ибо заебало(","-1"
"18876",9188,"vashanastenka","Как приятно понимать,что твоя голова забита одним человечком.
И как противно осознавать,что сейчас сессия и мысли должны быть только о ней:(","-1"
"18877",9189,"Panda_S_","Зато дал конфету ... из своего рта ._. Выплюнул мне в руку(","-1"
"18878",9190,"toqujibagil","RT @zulililyvaza: может, сходим снова в пятницу? только как-то боюсь опять нарваться на Гуру :(","-1"
"18879",9191,"dikovenkaaa","@MNeelman я даже бы сказала ОГРОМНАЯ лужа,вот у нас сейчас идет снег и дождь,снег мгновенно тает и это ужасно(((","-1"
"18880",9192,"alina6014","Еще урок и в больницу , и там еще часа 3 сидеть;(","-1"
"18881",9193,"RitaOley","На тамблере скучно :(
Ребят, поскидывайте мне интересные блоги, пожалуйста ^^","-1"
"18882",9194,"smilychka","Вот так выйдешь с большим запасом, а проедешь по обычному маршруту а три раза больше :((","-1"
"18883",9195,"SergeiMozzhelin","Бля... Голова остановись.... Я не понимаю просто что в ней твориться.... Мысли мысли мысли.... Очень много и очень не понятное что то... :-(","-1"
"18884",9197,"dobrogodin","Теперь еще и @drozdovskaya взломали твиттер, снова вся лента будет забита спамом(","-1"
"18885",9198,"Champagne_S","Еду с фотосессии. Весь день убит на подготовку, ради 5 минут перед камерой(( http://t.co/hqnMbYbZ6F","-1"
"18886",9199,"FollowQ4iR20096","Толя скинул мне пикчу, я показал всем подряд и все сказали что это 40летний мужик( http://t.co/sXtmtPZuox","-1"
"18887",9200,"xumyqyjinino","Ладно, ладно, считать танкетку освоенной было плохой идеей, мне еще учиться и учиться, набивать и набивать мозоли :(","-1"
"18888",9201,"hobigabaduz","Вспомнил, что давно не видел Vimperator. Поставил, запустил Iceweasel. o_O Я прям в шоке от этого гламура. Только потом у","-1"
"18889",9202,"Vladik_Reihard","Вечно мне белять не везёт -_- то моник то с учёбы отпустили, зря сука ехал(","-1"
"18890",9203,"nysicecirop","RT @vequtuxukipa: Не хочет чара чтавится на мой EeePC 701/ повисает на первой же странице установки:(","-1"
"18891",9204,"hateanddevotion","меня, как единственную девочку в офисе, угощают шоколадками.
но у меня диеееееееееета, блииииииин!((","-1"
"18892",9205,"ardy_tanya","Безумно хочу в Балашов. Я ужасно соскучилась по всем.Вчера вот мне снилась Алексашина,кочерыжечка моя;(","-1"
"18893",9206,"aagiim_gm","RT @TzRiZm: - Ренчин Бямбаев гуай, ДОТА гэдэг нь юу гэсэн товчлол юм бэ?
- ДОНТУУЛЖ ОРУУЛДАГ ТОГЛООМНЫ АКАДЕМИ
гэж хариулах байсан байх ( с…","-1"
"18894",9207,"hozufolacaqa","пздц. обновление походу зависло :( прям виндовс какой-то","-1"
"18895",9208,"200here","@ArinaBrina ну на прошлой у меня проверили паспорт, не знаю, не сталкивалась(","-1"
"18896",9209,"im_birnaya","@UandiRabbit взяли в кольцо(((становлюсь расистом","-1"
"18897",9210,"Hadzyoka","@heyoks да в пизду нас снова наебали((большой концерт большой концерт скоро...нет он не говорил конечно что это сс будет но бля...","-1"
"18898",9211,"cupuguqaxyma","а ещё у меня вчера сломалась гарнитура, теперь по вечерам будет очень-очень скучно без скайпа =( где купить что-то похоже","-1"
"18899",9212,"muwuwopid","у су-85б плохо с углами вертикальной наводки((","-1"
"18900",9213,"GerasimovaSofa","ужасно неудобное кресло в машине - вся спина затекла(","-1"
"18901",9214,"nkholmogorova97","Я не могу обижаться на людей :( через 5 минут уже опЯть разговариваем :(","-1"
"18902",9215,"Angel_kotoraya","Сижу на биологии и хочется провалиться сквозь землю при  рассказах о кроооови.
Фуууууааааа
Меня подташнивает и слабеют руки,не могу писать(","-1"
"18903",9216,"xoqupipipori","RT @lyfynyxewor: На кухне что то капнуло на плиту и по всей квартире распространилось Пригоревшее зловоние :(  попыталась открыть окно на","-1"
"18904",9217,"Katerina_908","Брать кровь из вены в 100 раз лучше,чем из пальчика:-(","-1"
"18905",9218,"Zelenator","У нас практически военное положение, спрятались под одеяло.  Ждем электрика. Холодно и темно(","-1"
"18906",9219,"rahalibreo","зачем меня родили тогда??((((....засуньте обратно...(( ","-1"
"18907",9220,"yuji_wolf","http://t.co/2yRo7hUX6M хули так дорого :-/ http://t.co/Kjo8rD33kq","-1"
"18908",9221,"oghre_molhew","Вместо музыки- к Елене Леонидовне, надеюсь,что не на весь урок :(","-1"
"18909",9222,"jexezuxyfaqa","RT @rulutupuqabo: Доставили PlayStation 3 :| Есть свои плюсы от жизни забугром.","-1"
"18910",9223,"Nastik2808","Скоро  Новый год,а мне его как то и не хочеться(((","-1"
"18911",9224,"budtobi","Д.Борко о делении болотных на чистых и нечистых:(
http://t.co/qWLNR76fuj Амнистия, а Самый Главный сказал: ""Тронул полицейского - не прощу!""","-1"
"18912",9225,"cynovarynyci","Приходишь на работу в первый выходной, а там еды нет! :(","-1"
"18913",9226,"Diana_Bower","Я уревелась 
Потрясающая книга!
Концовка просто вау *__*
Но он ее должен был умереееть :((","-1"
"18914",9227,"laboratoria60","@nebo_oben так оно везде, расслабься и получай удовольствие от жизни","-1"
"18915",9228,"_coma_cat_","@SkazitelnitSA Свечки то не очень маленькие... Придётся двигать мебель((","-1"
"18916",9229,"Mr_Pidor","@fucking_norton игорь , отпроси меня от танцев плиззз (((","-1"
"18917",9230,"shirt_Nialla","@Lina_Horan_ Нормально, в школе дежурю:( как настроение?","-1"
"18918",9231,"aluminiij","@ThePaperMoon13 Ну я болею сейчас. Как только, так сразу :(","-1"
"18919",9232,"Dashenka_Maul","Послушала песни из Орленка,поплакала,это самый лучший лагерь в моей жизни:(Будучи взрослой очень хочу туда вернуться!","-1"
"18920",9233,"nevesta_minxo","Я адско влюблена в Минхо, когда смотрела рыдала от радости, посмотрела концерты Соши заревела как корова :(","-1"
"18921",9234,"_355728926499","Как можно выставлять машину на продажу, но номер мобильного не писать. пздц ((","-1"
"18922",9235,"SonyaZorina","Настроение вроде нормальное, но от чего плакать хочется(","-1"
"18923",9236,"demetrea10","-15 за окном и розовый рассвет в 10 утра оптимистично, но как же никуда не хочется ехать из теплого уютного дома :( http://t.co/Mg8LlL33GO","-1"
"18924",9237,"SeriyMel","как же это подло - только проснуться, но уже заболеть :(","-1"
"18925",9238,"shirt_Nialla","@_XA33AA Я нормально, дежурю:(
 Что делаешь?","-1"
"18926",9239,"NatahaSvistun","Собралась как то за быстро :( надо было спать еще 10 мин","-1"
"18927",9240,"xibajahivivi","RT @qybyxilyzoji: мы уже в trending topics Твиттера попали :(","-1"
"18928",9241,"inka55615808","Когда ты последний раз плакала? Из-за чего? — Когда? Да вчера ночью! Из-за него( http://t.co/3IPzHJ6KCa","-1"
"18929",9242,"zayac86","да, удалила, она ужасна ( http://t.co/vZOPYxbhpV","-1"
"18930",9243,"Marusyaha","@alex_sandr12 @Djogot То,что улетают,это радует,конечно,но ведь они еще и возвращаются(","-1"
"18931",9244,"ruhyburi","Яндекс маркет подсказывает, что некий mobilmax продает Nexus S. Цена: 42990 руб.... O_o","-1"
"18932",9245,"myosmos","Я готова литрами поглощать чашку супа борщ :(","-1"
"18933",9246,"ilunimef","Эх.. Как ночь, так все спят. Ну почему? :(","-1"
"18934",9247,"Alexeevna_Tonya","на улице так красиво. хочется подышать свежим воздухом, но не могу встать с кровати:(","-1"
"18935",9248,"zejavariqape","Идёт горизонтальный снег. А мне ещё на улицу выходить: в кино билеты на вечерний сеанс взяли :(","-1"
"18936",9249,"Arina__8","какой т криминальный день:( не хочу из дома выходить,а хуй там(((","-1"
"18937",9250,"Ivan__Gert","@Satyukov надоел просто ник:( а нового придумать не могу","-1"
"18938",9251,"DimaSwix","не знаю, что делать дома:(
#безысходность","-1"
"18939",9252,"Rutenmarsch","Как работать, когда я плачу в подсобке. Соберись(","-1"
"18940",9253,"perlik81","“@lyapotasasha: День начался ужасно - гарант жив :(” но не надолго","-1"
"18941",9254,"obyknoveshka","Гоша,блин,вчера ""обрадовал"",на работу я еду одна завтра(((((","-1"
"18942",9255,"adele_lub","Сегодня в школу не иду. Зато еду ген.репетицию в Пересвет.(","-1"
"18943",9256,"budtobi","Панегирик в честь павшем при Марафоне путинского Огня агенства РИА новости..:(
http://t.co/T177T6wGri","-1"
"18944",9257,"YanaYaroslavovn","@Sashulka16 по всем скучала бы и щас скучаю ((","-1"
"18945",9258,"himydyryhaj","Привет, велосипед, прощайте, шорты Abercombie &amp;amp; Fitch :(","-1"
"18946",9259,"Marina_Torres9","Сегодня Ларина сказала, что безответная любовь это печаль беда( как же она права!!!","-1"
"18947",9260,"Masha_Pooh","@albinaelmekeeva а у меня только жч нет ((","-1"
"18948",9261,"Sanya_Berezina","@maykizon Accuweather на телефоне. И на якт=(","-1"
"18949",9262,"niherofevoh","Радость от расширения объёма ОЗУ омрачилась неработоспособностью планки :(","-1"
"18950",9263,"rita_thrush","Раздражает то, что я не учусь на свои же ошибках!(","-1"
"18951",9264,"ischanovalina","Мне опять сделали ФГС это очень не приятно(","-1"
"18952",9265,"KaterinaPL","""Прекрасный"" йогуртовый день. Даже поесть некогда.  ((","-1"
"18953",9266,"DrubinaMa","Простите за спам с моего отмирающего аккаунта. Не была здесь с апреля :(","-1"
"18954",9267,"a_poloskov","@Gazeta_Politics Обама - друг Манделы... мои подозрения оправдались... :-(","-1"
"18955",9268,"i_Dari_i","осознаю,как я ужасно одета...но,черт...так тепло...вот что холод делает со здравым смыслом..насилует и заставляет одеваться тепло!!немодно((","-1"
"18956",9269,"ginger_katty","@Lala_Rikka не получается. Я в блоке. Если я правильно все поняла, то брат мой?(","-1"
"18957",9270,"dyqelajibyny","RT @wahevakubir: Народ не сильно-то оптимистичен насчет Сколково   :(","-1"
"18958",9271,"1fobeeviiw46","RT @v1ad_ya123: блин срочно нужно научится заплетать косички.но не на ком=((((","-1"
"18959",9272,"SerJJJ_51","@macov_net я только размечтался, что за 25100р. все возьму (","-1"
"18960",9273,"bydowoluzimo","RT @hededoderan: Почти пришел через час нужно быть в другой части города :(","-1"
"18961",9274,"buqilyliwid","RT @gepydefuzeto: Вытащил флешку,  а у неё в гнезде осталась часть usb входа от ноута...Пздц(((","-1"
"18962",9275,"YulkaaaB","Выпрямила волосы вечером.а в школу не пошла :(","-1"
"18963",9276,"NastyaBabich2","Понимаю, что мне не хватает моего лучшего друга:(","-1"
"18964",9277,"zhuravieva541","Горло болит:(
не пошла сегодня в школу.
Завтра уже в шк:(
Сукаа","-1"
"18965",9278,"turbamax65","У моего друга  болит живот . А я хочу одну девку, хочу ,очень хочу . Бля а сказать ей не могу.:(:(:(:(","-1"
"18966",9279,"sofiya_sova","Не пошла сегодня в школу.
Болеть нельзяяя!(","-1"
"18967",9280,"fun_zilusik","Блин,купила другую овсянку вчера, а она оказалась жесткой:( печаль. По ходу без завтрака останусь(","-1"
"18968",9281,"ebu_mozg","RT @Ilquip: Как же не хочется подниматься с такой теплой и мягкой постели :(","-1"
"18969",9282,"narushichka","ваша Нара совсем рассклеилась((((( коньюктивит, острый трахит,ОРЗ........","-1"
"18970",9283,"ComMaritau","Скучаю , дома так холодно без нее ;( #lovely #grandmother #like #yakutsk_germany http://t.co/UwbjHXM9W3","-1"
"18971",9284,"GrasielaWitch","Лицо очень мерзнет. Если бы не ветер, было бы терпимо, а с ним ну очень холодно. :(","-1"
"18972",9285,"moralbine445","@TrentVenom студенту-дипломнику простительно!!  жестяк блин какой-то:((","-1"
"18973",9286,"TanyaLebedeva4","#зеленаямиля 
Только начали смотреть,а уже грустно:(","-1"
"18974",9287,"anulia99","По растягивалась......
Ноги теперь болят((","-1"
"18975",9288,"Bubblegum_xxx","пересадили, потому что ржал на весь класс(","-1"
"18976",9289,"Likers007","@Polya_000 ок когда надумаешь общаться пиши:(","-1"
"18977",9290,"Barney06051995","Сегодня у меня Крок...В тот вторник перенесли на сегодня... Волнуюсь страшно...((((((((","-1"
"18978",9291,"laadkaa","Кто-нибуудь, в 16-30 встретьте меня на Зорьке. Не хочу я одна домой ехать:(","-1"
"18979",9292,"MilenaMilsa_12","Как же у меня спина болит:( Покаталась на горке,мать твою! Целую ночь не спала,не могла повернуться.","-1"
"18980",9293,"avalinkas","Жалко было кэрри((( http://t.co/AKDcxi2nm1","-1"
"18981",9294,"nastavil","Не люблю зиму,только из-за того, что губы трескаюся(","-1"
"18982",9295,"Romadova","Жееесть  ... контрольная  по алгебре  :(
7 заданий   ....","-1"
"18983",9296,"katherinemisuk","RT @DariaVictor: Теперь я понимаю Катю..
Так больно мне никогда не было:(","-1"
"18984",9297,"PolinaLeonova2","Ладно, пока лента. Хотя кому я пишу? Всё равно никто не увидит этот твит(","-1"
"18985",9298,"lefycegoqolo","RT @zojucyfonyr: Эхма... Steam не запускается :(","-1"
"18986",9299,"aominet_daiki","О, утра, ручной Сакурай. Эти геи тебя вчера не обижали?&gt;(","-1"
"18987",9300,"yulkaplukas","@vplahova А может денег насобираем и поедем на Бора-Бора?(((","-1"
"18988",9301,"_Better_Moon","RT @Heart_Tardis: @_Better_Moon Я прочитала: Вытряхивать из пеналов всех людей..о_О","-1"
"18989",9302,"novynibewamo","RT @luwovolalyju: хреново на душе....хочется напится((((и забыть все((( http://t.co/BHnQUWhEda","-1"
"18990",9303,"awnaKetro","#beach на улице дождь и ужасная холодина... с каких это пор мне в такую погоду дома не сидится?(","-1"
"18991",9304,"Denisova24","Я так хочу спать( эта физика уже достала!((","-1"
"18992",9305,"SMi_Wesson","@NNovgorod @vremyan Хорош рекламировать сервис((( И врать про город тоже.","-1"
"18993",9306,"Lesya_Demidova","Как можно было в холдинге компаний попасть в отдел, где человек 20-30 дам?... Надо привыкать, а я не умею(","-1"
"18994",9307,"roorooshka","Пропустила др Жени, кофейную тусовку на работе, халявный день без шефа и все потому, что температурю :(((","-1"
"18995",9308,"ecujekot","Обновление флеш плеера, вроде решило проблему. Нафиг мне эта красивая предзагрузка appsах :(","-1"
"18996",9309,"svetalavrentiev","завтра не пойду на первый урок, снова в больничку((((","-1"
"18997",9310,"leisanocha12345","@kseniyakremensk ты ща где? :3 я на уроке:(","-1"
"18998",9311,"ahigafij","Тяны не нужны. Надо качать опять коллекцию ЦП :(","-1"
"18999",9312,"ybeqajovav","мля и провод перетерся на наушниках около джека — надо будет купить и перепаять :(","-1"
"19000",9313,"KsanaArbore","До России даже экспресс идет неделю как минимум! А обычная - месяц(","-1"
"19001",9314,"zotylobexici","RT @fymojogejehi: случайно заметил себя в зеркале.... оказывается, на самом деле прикольно, когда небритая морда до кучи покрыта длинными (","-1"
"19002",9315,"AOreshnikov","@JustineKraemer извини у меня контакт завис!( и я кажется понимаю о какой девчонки ты говоришь!!!!!!!","-1"
"19003",9316,"ceqederiqaji","как на н900 выключить GSM а WI-FI при этом оставить? стандартно при автономном режиме отрубает и то и другое :(","-1"
"19004",9317,"Victor_Korb","@Svob_pressa Мы думаем, что некрасиво воровать тексты и не указывать ссылку на источник. Очень не красиво. Стыдно :-(","-1"
"19005",9318,"Xyelli","Сук, а если меня послали не к тому врачу, как и вчера? :(","-1"
"19006",9319,"Irka_astafeva","После 6 на географии надо будет остаться (","-1"
"19007",9320,"averataker","это должно было случится рано или поздно-трещина на айфоне((( день испорчен","-1"
"19008",9321,"goqupehoxit","RT @lagodysimade: О, нееет! Моя линукс-футболка! Она испорчена... =(","-1"
"19009",9322,"zulipyxutede","я встал из-за компа. Реакция предков: ""Ты уходишь?"" о_О","-1"
"19010",9323,"wyzovigowewy","У нас же в четверг уже учебная практика!!!! Опять ""скажем ""нет"" отдыху"" :(","-1"
"19011",9324,"LiXo64","вроде и снег и морозец все должно быть збс , ну покрайней мере настроение ,но увы , его нету((","-1"
"19012",9325,"itsallicando","Крис, у тебя в течение дня подведенные глаза не размазываются?(( бесит все время поправлять — вечная проблема хд http://t.co/bNKlhuS6qn","-1"
"19013",9327,"evgeniyhudz","видимо, у моей кармы критические дни... (","-1"
"19014",9328,"Trevis_Depp","Как же холодно, словами не передать.
В пробке уже час, в холодном троллейбусе, это  ужас;(","-1"
"19015",9329,"wasygusap","RT @fycemunifp: Ох прикроют эти ваши рунеты среднерусским файрволом если и дальше так дело пойдет :(","-1"
"19016",9330,"Paul_vASSE","...""тяжело вздохнул и зарыл лицо руками"". O_o","-1"
"19017",9331,"sadsparrow","Мне больше не во что играть в метро(((( http://t.co/3Pn68XWn4x","-1"
"19018",9332,"__maelstrom_","Эх, Ризванова :(
Не реви только, со всеми бывает","-1"
"19019",9333,"cash_deg","RT @CePq_0: 2 года.. Гриша Торчков как его нет( http://t.co/2vj8FeeeUZ","-1"
"19020",9334,"Leonidovna_V","-ну он же мудак -ахаха -вообще то это не смешно...(","-1"
"19021",9335,"nygikynegyfi","Фуууух... Я сожрал килограмм еды, если так продолжу, скоро перестану в двери входить :(","-1"
"19022",9336,"Lenookkk","Лежу спокойно в кровати, и тут уведомление из симс ""Пора вставать!""  ... Магия :-(","-1"
"19023",9337,"santa11111vip",",,Все отдохнул? сходи за фантой плиз плиз плиз....,, мля как бы я ваще других слов ожидал услышать(","-1"
"19024",9338,"xWhiteMANx","@KotBoyun Привет! справки-вызова ещё нет(((","-1"
"19025",9339,"Zlatka_Blondi","RT @by_lili: Я почему-то расстроилась от новости про РИА:(","-1"
"19026",9340,"sss_1108","Сегодня концерт театра ""Базар жок!"". Вот некоторые люди нас не позвали... #забылипронас ( #концерт","-1"
"19027",9341,"annys_p","Сиротка обломала весь кайф..
Надеюсь что это не правда (","-1"
"19028",9342,"fekabyzowen","RT @levizidenodo: быть счастливым пей весь день крайзи колу а ночью бегай в туале( счастье полные штан http://t.co/JgxCedeYBF","-1"
"19029",9343,"PICHALKA_POWER","@ira_fail мне мама в детстве ТВК говорила:(","-1"
"19030",9344,"not_hipsta","Жирная баба трется об меня сумкой, намекая чтобы я ей уступил (","-1"
"19031",9345,"fakyzutipyte","RT @kexevizusur: вот капец… уже придумала, что я завтра одену… как накрашусь и тут бац!!! узнаю, что завтра дождь(( терь опять сиди и голов…","-1"
"19032",9346,"lika_the","RT @electra_gr: @lika_the все
Все ушли :(","-1"
"19033",9347,"dytewunylozoxy","Цените  своих друзей!!  В любую  секунду  их  может не стать!!!!!!!!!!!((( Факт...","-1"
"19034",9348,"Reina_Mirai","@Dominic_868 нет :( Только не говори, что в Братстве все еще хуже..","-1"
"19035",9349,"0ThinkingSlowly","@OstrovskayaNas   я скучаю по дебе, гоза((*","-1"
"19036",9350,"nicolashkinian","@NikolinaTheOne Нно:( Ладно, немного осталось. 2 недели и всё! Freedom!","-1"
"19037",9351,"VladikRafa","В VLG пришла зима!! Хотя,меня это не радует!( http://t.co/weqXmikFOm","-1"
"19038",9352,"Bladimir_iv","Блин. У физика даже оборудование работает плохо((","-1"
"19039",9353,"GoldyrevaZh","Какая то все время , улыбающаяся смешная Женя (( @ Питер http://t.co/k3ztEE9neq","-1"
"19040",9354,"Zhanarkkk","Стало известно имя первого казахстанца, который будет захоронен в Национальном пантеоне http://t.co/jC7ViU3p0R А маразм все крепчал (((","-1"
"19041",9355,"Maslov_P","Жду ключ уже очень долго, участвую в конкурсах, а он все не приходит :(  #Heartstone_ru","-1"
"19042",9356,"I_d_a_81","вот самое стремное чувство, стыдно перед родителями:((( До слёз аж, папа сегодня целый день возил меня везде, грустный такой:((","-1"
"19043",9357,"badsgirl93","пары пары пары.... как же устаешь на них...((((","-1"
"19044",9358,"nik2noic","http://t.co/Qfr5plhmdj
Опять квартплата,бензин и электричество подорожают(((","-1"
"19045",9359,"Samogon_by","@vital_paranoid унылость твоего юмора заставляет меня грустить(","-1"
"19046",9360,"PKoshelenko","@kefress ни хао! Загруз до вечера четверга полный :(","-1"
"19047",9361,"AmoreMore98","Мой самый любимый мужчина отныне - МАНУАЛЬНЫЙ терапевт, кто еще мне скажет такой комплимент: ты красивая, но какая-то КРИВАЯ ((","-1"
"19048",9362,"babushka_ded","Ненавижу, просто ненавижу такую погоду. Боюсь нос из дома высунуть( В это время хочется... Ничего не хочется!","-1"
"19049",9363,"nan_iem","Третий час мат помощь(((( #ПрофкомВлГУ #работа #трудяжка http://t.co/SOZG8oC7CM","-1"
"19050",9364,"Maslov_P","Жду ключ уже очень долго, участвую в конкурсах, а он все не приходит :( #Hearthstone_ru","-1"
"19051",9365,"nadin_zell","@kovalski2787 Держись ,дорогая моя! с тобой!!((","-1"
"19052",9366,"52bu","с этими соусами заправками - я никогда в жизни не запомню что и как (((","-1"
"19053",9367,"Bluumer","@emmanuil_pripev верно. Совсем они уже ((","-1"
"19054",9368,"budtobi","О чем думает Путин, когда стоит со свечкой во время пасхальной и рождественской литургий?:((( http://t.co/lO1nFTzD5T http://t.co/t5OZC8UDSh","-1"
"19055",9369,"KassyWarnar","Всёёё. #TheVampireDiaries больше не сериал, а сплошная ерунда. Помню моменты, когда серии ждали, тряслись...а теперь. 9ая - финиш. :(","-1"
"19056",9370,"Hatred_oberon","Эх, проснулся, чтобы впустить сантехника и выпустить его. И теперь и спать уже некуда и тем не менее сонный как медведь весной(","-1"
"19057",9371,"onlyursunny","ой мне сегодня вообще лучше ни с кем не общаться.Как быть на работе,если каждое слово в мою сторону бесит и прям ударить хочется((((","-1"
"19058",9372,"dinaborovskaya","RT @Olga_JL: зашел на страницу одной девки...
ШТО? ШТО Я ПРОЧИТАЛ? о_О http://t.co/qnJjBGPdlr","-1"
"19059",9373,"89518853702","Блять...не одно так другое,еще одна болезнь за неделю(","-1"
"19060",9374,"CEKC_TYT","RT @_Batonchik_: @cekc_tyt @aabdullaeva1 @chemicalechelon @frank_james45 @herlocked @misty_marcie @mywhisper @to_over_kill @whoresdiefirst …","-1"
"19061",9375,"stepasha12","""@wordtri: Сессия. Недосып. Ненависть."" 16 декабря уже скоро ((((((","-1"
"19062",9376,"IrinaLz_9934Dm","Видимо,закончилась дружба..давно уже..
но заметила это я только сейчас((","-1"
"19063",9377,"irushkalevsha","Ну просто все классно!!!!(((( просто очень нравится такое отношение!!!(((","-1"
"19064",9378,"hajaselipuqy","Жрать хочу уже с утра. Да что ты будешь делать. Животное :(","-1"
"19065",9379,"happyeggs_","@StupidUnicorn_ блть я в шоке о_О ты вообще кто?","-1"
"19066",9380,"katyabecurina","@KOSMOOSSSS со второго курса девочка.
Стрюк дурная.
это все красный светофор с утра виноват(","-1"
